cod_insersao;descricao;cod_kit;cod_sku;descricao_sku;segmento;serie;volume;usuario
PG26ZA223DL00;26 CAPA LV ALUNO EF1 2O ANO 3O BI DOM BOSCO BALSA;-;PG26ZA223DL00;26 CAPA LV ALUNO EF1 2O ANO 3O BI DOM BOSCO BALSA;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223GA00;26 CAPA LV ALUNO EF1 2O ANO 3O BI GABARITO MG;-;PG26ZA223GA00;26 CAPA LV ALUNO EF1 2O ANO 3O BI GABARITO MG                                        ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223EE00;26 CAPA LV ALUNO EF1 2O ANO 3O BI ELO;-;PG26ZA223EE00;26 CAPA LV ALUNO EF1 2O ANO 3O BI ELO                                                ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223FL00;26 CAPA LV ALUNO EF1 2O ANO 3O BI FILOMENA;-;PG26ZA223FL00;26 CAPA LV ALUNO EF1 2O ANO 3O BI FILOMENA                                           ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223ZS00;26 CAPA LV ALUNO EF1 2O ANO 3O BI FATO;-;PG26ZA223ZS00;26 CAPA LV ALUNO EF1 2O ANO 3O BI FATO                                               ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223TA00;26 CAPA LV ALUNO EF1 2O ANO 3O BI TAMANDARE;-;PG26ZA223TA00;26 CAPA LV ALUNO EF1 2O ANO 3O BI TAMANDARE                                          ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223CM00;26 CAPA LV ALUNO EF1 2O ANO 3O BI CAMILLA MOREIRA;-;PG26ZA223CM00;26 CAPA LV ALUNO EF1 2O ANO 3O BI CAMILLA MOREIRA                                         ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223GR00;26 CAPA LV ALUNO EF1 2O ANO 3O BI GABARITO RS;-;PG26ZA223GR00;26 CAPA LV ALUNO EF1 2O ANO 3O BI GABARITO RS                                        ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223SA00;26 CAPA LV ALUNO EF1 2O ANO 3O BI SANTO ANJO;-;PG26ZA223SA00;26 CAPA LV ALUNO EF1 2O ANO 3O BI SANTO ANJO                                         ;FUND AI;2O ANO;Volume 03;Aluno
PG26ZA223UP00;26 CAPA LV ALUNO EF1 2O ANO 3O BI MUNDO UP;-;PG26ZA223UP00;26 CAPA LV ALUNO EF1 2O ANO 3O BI MUNDO UP;FUND AI;2O ANO;Volume 03;Aluno
200710716;RELIGIOSO 2O ANO AL VOL2 EU O OUTRO E NOSSAS CRENC;200710716;200710716;-;-;-;-;-
200710717;RELIGIOSO 2O ANO PROF VOL2 EU O OUTRO E NOSSAS CRE;200710717;200710717;-;-;-;-;-
83101080103;SAE ALUNO EF1 3O ANO SAE 3O BI;83101080103;-;-;-;-;-;-
83101080103;SAE ALUNO EF1 3O ANO SAE 3O BI;83101080103;PG26LA233SD00;26 LV ALUNO EF1 3O ANO 3O BI SAE                                                ;FUND AI;3O ANO;Volume 03;Aluno
83101080103;SAE ALUNO EF1 3O ANO SAE 3O BI;83101080103;PG26FA233SD00;26 FICHA ALUNO EF1 3O ANO 3O BI SAE                                             ;FUND AI;3O ANO;Volume 03;Aluno
83101080103;SAE ALUNO EF1 3O ANO SAE 3O BI;83101080103;PG26LA237SDA0;26 LV ALUNO EF1 3O ANO VOL 2 SAE ARTE                                           ;FUND AI;3O ANO;Volume 02;Aluno
83101080103;SAE ALUNO EF1 3O ANO SAE 3O BI;83101080103;PG26LA237SDW0;26 LV ALUNO EF1 3O ANO VOL 2 SAE FILOSOFIA                                      ;FUND AI;3O ANO;Volume 02;Aluno
83101860103;SAE ALUNO EF1 3O ANO SAE 3O BI SEM ARTE E FILOSOFIA;83101860103;-;-;-;-;-;-
83101860103;SAE ALUNO EF1 3O ANO SAE 3O BI SEM ARTE E FILOSOFIA;83101860103;PG26LA233SD00;26 LV ALUNO EF1 3O ANO 3O BI SAE                                                ;FUND AI;3O ANO;Volume 03;Aluno
83101860103;SAE ALUNO EF1 3O ANO SAE 3O BI SEM ARTE E FILOSOFIA;83101860103;PG26FA233SD00;26 FICHA ALUNO EF1 3O ANO 3O BI SAE                                             ;FUND AI;3O ANO;Volume 03;Aluno
83101970103;SAE ALUNO EF1 3O ANO SAE 3O SEM FILOSOFIA;83101970103;-;-;-;-;-;-
83101970103;SAE ALUNO EF1 3O ANO SAE 3O SEM FILOSOFIA;83101970103;PG26LA233SD00;26 LV ALUNO EF1 3O ANO 3O BI SAE                                                ;FUND AI;3O ANO;Volume 03;Aluno
83101970103;SAE ALUNO EF1 3O ANO SAE 3O SEM FILOSOFIA;83101970103;PG26FA233SD00;26 FICHA ALUNO EF1 3O ANO 3O BI SAE                                             ;FUND AI;3O ANO;Volume 03;Aluno
83101970103;SAE ALUNO EF1 3O ANO SAE 3O SEM FILOSOFIA;83101970103;PG26LA237SDA0;26 LV ALUNO EF1 3O ANO VOL 2 SAE ARTE                                           ;FUND AI;3O ANO;Volume 02;Aluno
93101080103;DOM ALUNO EF1 3O ANO DOM BOSCO 3O BI;93101080103;-;-;-;-;-;-
93101080103;DOM ALUNO EF1 3O ANO DOM BOSCO 3O BI;93101080103;PG26LA233DB00;26 LV ALUNO EF1 3O ANO 3O BI DB                                                 ;FUND AI;3O ANO;Volume 03;Aluno
